LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,MAX_PAST_DELAY,TOTAL_PAY_AMT,BILL_AMT_TOTAL,UTILISATION,PAYMENT_TO_BILL_RATIO,PAY_AMT_STD,DEFAULT
50000,1,2,1,47,0,7468,235542,4.71084,0.03170546354593429,638.1973571448465,0
50000,1,2,2,44,2,5589,100101,2.00202,0.05583305028870552,707.2181417356317,1
220000,1,1,2,35,1,0,0,0.0,0.0,0.0,0
500000,1,2,1,39,-2,13002,13692,0.027384,0.9495362594026144,2964.499822904363,0
350000,1,2,1,38,2,13500,425952,1.2170057142857142,0.03169363756095156,2115.4195801306178,0
200000,1,1,1,44,-1,8049,12032,0.06016,0.668910496135627,2148.1595611127213,0
30000,1,3,2,35,0,17405,166757,5.558566666666667,0.10437280370357044,1186.57598436285,0
180000,1,3,1,36,-1,21254,14740,0.08188888888888889,1.4418289125568142,3505.369861607569,0
50000,1,2,1,42,2,6500,60875,1.2175,0.10677442670346278,204.12414523193155,0
80000,1,1,1,44,0,11148,12186,0.152325,0.9147452203167309,3800.1307872229872,0
270000,1,1,1,39,0,68000,165939,0.6145888888888889,0.40978666988067974,18949.072976445754,0
310000,1,1,1,39,-1,20366,23077,0.07444193548387097,0.8824854840107461,5002.154122642231,0
450000,1,1,1,37,2,76914,2371437,5.26986,0.03243348550541907,6935.269742410889,1
210000,1,1,1,40,2,26700,763119,3.6339,0.03498794422895482,2492.990172463582,1
300000,1,2,1,39,0,27984,695984,2.3199466666666666,0.04020776309834264,1391.8390711572945,0
60000,1,2,1,38,2,19000,391523,6.525383333333333,0.04852831499473851,983.1920802501751,0
360000,1,1,2,36,-1,57694,26420,0.07338888888888889,2.183641800083267,14176.34258427281,0
280000,1,1,1,34,1,46814,45614,0.16290714285714286,1.0262852131974132,8789.71618806129,0
150000,1,1,1,40,0,147075,542050,3.6136666666666666,0.27133055745677065,38477.91351281927,1
260000,1,2,1,42,-2,1476,1476,0.005676923076923077,0.999322951929587,0.0,0
150000,1,1,2,39,-1,6960,15656,0.10437333333333333,0.4445296033722935,2381.1341835352328,0
180000,1,2,2,37,0,24418,414185,2.3010277777777777,0.0589541896635811,746.1567306314852,0
120000,1,1,1,43,-1,1283,1448,0.012066666666666667,0.8854382332643203,343.9827999575948,0
200000,1,1,1,42,2,68104,845566,4.22783,0.08054240527362114,10243.160970455687,0
130000,1,1,2,43,0,21000,463380,3.5644615384615386,0.045319078684710856,1974.84176581315,0
50000,1,2,1,35,2,8591,277310,5.5462,0.03097965821766897,1263.8332827816596,0
430000,1,1,1,35,-2,4303,2178,0.005065116279069767,1.9747590637907297,1111.1562296394989,0
30000,1,2,2,30,0,34100,171137,5.704566666666667,0.1992544028795475,10936.254691011301,1
60000,1,2,2,30,0,7300,42910,0.7151666666666666,0.17011954976579433,278.6873995477131,1
180000,1,1,2,29,-1,28448,13050,0.0725,2.1797563405103055,6052.634688023611,0
360000,1,3,2,31,2,4168,12066,0.03351666666666667,0.34540482307118586,1490.9173909598974,0
60000,1,2,2,31,0,49500,219327,3.65545,0.22568937846512985,8507.349763586777,0
100000,1,1,2,31,-1,38852,38031,0.38031,1.0215607909129154,5335.575607810901,0
80000,1,2,2,48,0,15023,354059,4.4257375,0.042430661469807375,980.7997587003509,0
240000,1,1,2,34,2,31835,134894,0.5620583333333333,0.23599836910189406,4689.7628262702865,0
40000,1,1,2,35,-2,9027,7677,0.191925,1.1756967960406355,877.9126949759868,0
80000,1,2,2,35,0,16523,402660,5.03325,0.04103451786987068,1942.7661121881517,0
120000,1,1,1,48,2,2610,2460,0.0205,1.0605444941080862,242.0537130473317,1
280000,1,4,1,42,0,62796,68613,0.24504642857142858,0.9152068091060134,8868.041474869184,0
210000,1,1,1,41,-2,1800,4161,0.019814285714285715,0.4324843825084094,321.78564293641193,0
70000,1,2,2,38,0,6989,202203,2.8886142857142856,0.03456410357856422,505.412471815513,0
160000,1,1,2,37,2,34143,428353,2.67720625,0.07970743824033392,5950.657030950448,1
260000,1,4,1,47,-1,13150,10655,0.04098076923076923,1.2340465465465464,2184.976491101602,0
100000,1,1,2,37,2,12940,247946,2.47946,0.05218857255784502,1928.9548119815213,1
80000,1,2,2,36,2,11300,301152,3.7644,0.037522455363220686,945.3394452082631,1
140000,1,2,1,44,1,4381,5021,0.03586428571428572,0.8723616089207487,842.5633309530309,0
100000,1,2,2,40,-2,23593,20389,0.20389,1.1570868072584601,4888.683193526317,0
50000,1,1,1,37,0,2500,59694,1.19388,0.04187955440154117,801.0409893798611,0
20000,1,2,2,35,3,5900,99333,4.96665,0.05939557452634546,601.3872850889572,0
240000,1,1,1,35,0,37767,994043,4.141845833333333,0.037993288023467776,1024.9299976095929,0
90000,1,2,1,44,0,6613,112614,1.2512666666666667,0.0587221950894641,270.31124036315373,0
420000,1,2,1,38,0,56237,1574904,3.7497714285714285,0.03570818557309806,2931.5070811216992,0
500000,1,2,2,33,0,95430,776900,1.5538,0.12283418350600656,6616.515245958404,0
350000,1,1,2,33,0,259690,726547,2.0758485714285713,0.3574299289241729,95609.04014509646,0
50000,1,2,1,43,0,9336,174682,3.49364,0.05344538392402237,996.7426949820099,0
80000,1,1,2,40,0,49200,200395,2.5049375,0.24551388251262501,14215.484515133488,0
200000,1,1,1,42,1,0,0,0.0,0.0,0.0,0
240000,1,1,1,43,2,15393,427240,1.7801666666666667,0.036028845546190555,1615.8791724630898,0
30000,1,2,2,44,1,0,0,0.0,0.0,0.0,0
50000,1,3,3,39,0,7085,154416,3.08832,0.0458822538969155,488.1448214071994,0
290000,1,2,1,46,0,32034,97679,0.3368241379310345,0.32794840294840294,4705.174598248188,0
20000,1,3,1,38,0,24443,105638,5.2819,0.2313823493217467,7636.619105773619,0
330000,1,2,1,45,0,19760,539519,1.6349060606060606,0.03662514827995255,142.51128610277385,0
10000,1,1,2,36,3,4120,60479,6.0479,0.06812169312169312,1039.743558127035,1
370000,1,1,1,45,0,46000,824072,2.2272216216216214,0.05582029747364615,1861.8986725025254,0
80000,1,1,2,43,0,24093,470919,5.8864875,0.051161556102947425,1991.0403059707255,0
340000,1,2,1,40,0,29333,894804,2.6317764705882354,0.03278144400176575,2058.5909177558,0
500000,1,1,1,31,1,881,1762,0.003524,0.49971639251276234,359.66674389866336,1
460000,1,1,1,49,0,69700,1755828,3.817017391304348,0.03969634856241695,1631.4615124687025,0
50000,1,2,2,43,0,7010,226928,4.53856,0.030890719123602535,640.7276072299887,1
160000,1,4,1,44,0,32565,842979,5.26861875,0.03863080974637595,1131.8568372369361,0
80000,1,2,1,47,2,17455,437049,5.4631125,0.03993822217137627,2664.8477942776894,1
210000,1,3,2,48,0,31950,504136,2.400647619047619,0.06337563003707325,5926.701747177767,0
30000,1,3,1,35,0,21156,158550,5.285,0.13343340628567463,2132.617171458581,0
30000,1,2,2,37,0,36971,176027,5.867566666666667,0.2100290862817279,12170.533766711576,1
410000,1,1,1,38,-1,35509,36008,0.08782439024390244,0.9861145824654948,14496.488546081313,0
260000,1,2,2,35,0,223021,1467449,5.644034615384616,0.151978602337388,76986.31064394934,1
50000,1,2,1,40,0,11200,107560,2.1512,0.10412696051542845,1143.0952132988166,0
360000,1,3,1,37,-1,1163,1393,0.0038694444444444445,0.8342898134863702,348.13239818590097,0
50000,1,3,1,49,0,15864,231607,4.63214,0.06849504334910711,1461.5806512129257,0
220000,1,1,1,40,2,9257,13307,0.06048636363636364,0.6955966336038473,1114.1146111000728,0
30000,1,3,2,50,2,37400,234536,7.817866666666666,0.1594631124300217,11669.732930391625,1
230000,1,2,2,50,2,19435,160239,0.6966913043478261,0.12128681977034449,2412.717175026254,1
20000,1,3,1,50,5,2000,109598,5.4799,0.018248341681949654,816.496580927726,0
500000,1,2,1,45,-1,102681,202526,0.405052,0.5069990667910945,10839.191035312553,0
50000,1,1,2,34,2,5750,166104,3.32208,0.034616658137924805,1502.8029367374377,0
440000,1,2,1,49,-2,9834,9776,0.022218181818181817,1.0058300092052777,1193.6088136403819,0
140000,1,1,1,50,0,28099,543270,3.8805,0.05172188465793315,712.5987416959608,0
480000,1,1,1,49,-2,485616,512069,1.0668104166666668,0.9483390942644561,129804.56147608989,0
20000,1,2,2,53,0,8219,104367,5.21835,0.07875019162961827,856.189328750754,1
170000,1,2,1,52,3,6549,9407,0.05533529411764706,0.6961096938775511,1540.060485825151,0
260000,1,2,1,54,0,47410,1281058,4.927146153846154,0.03700844379532871,488.9775727645049,0
140000,1,1,2,50,2,1560,3120,0.022285714285714287,0.49983979493752,318.43366656181314,1
100000,1,3,1,49,0,0,33333,0.33333,0.0,0.0,0
220000,1,3,1,65,-1,11850,10272,0.04669090909090909,1.1535091988708264,1026.5014369205724,0
160000,1,3,1,61,0,2340,2730,0.0170625,0.8568290003661663,246.6576574931336,0
20000,1,2,1,50,0,27190,52831,2.64155,0.5146502119927316,2363.694960579023,0
210000,1,3,1,50,-1,13190,10659,0.050757142857142855,1.2373358348968104,2863.572989582537,1
60000,1,3,1,50,-1,4554,5352,0.0892,0.8507379039790771,380.4544650809082,0
190000,1,1,1,50,2,10100,229854,1.2097578947368421,0.04394074525244176,147.19601443879748,1
500000,1,1,2,51,0,23000,481588,0.963176,0.04775856591408857,752.7726527090811,0
20000,1,2,2,50,2,6400,66730,3.3365,0.09590744931141448,575.0362307426087,0
460000,1,1,1,51,2,38670,747929,1.6259326086956523,0.051702699450483336,7845.739837644376,0
460000,1,3,1,61,0,24400,33583,0.07300652173913043,0.7265364459266317,1953.117166650958,0
300000,1,3,1,56,0,74869,1212711,4.04237,0.061736834466880844,8312.232441809281,0
490000,1,2,1,57,0,18417,374086,0.7634408163265306,0.04923186317621302,1501.2621023658726,0
90000,1,2,1,58,0,17244,418987,4.655411111111111,0.041156309965917875,1241.7632624618914,0
70000,1,3,1,55,2,8700,138575,1.979642857142857,0.06278143401454797,1284.912448379266,1
20000,1,2,1,55,0,5978,109780,5.489,0.054453867244787346,336.66165012764174,1
20000,1,2,1,61,2,5270,3430,0.1715,1.535995336636549,786.2421170776001,0
10000,1,3,2,61,0,4117,54953,5.4953,0.07491720347927358,545.4878244898475,1
420000,1,1,1,53,-1,32532,33728,0.0803047619047619,0.9645112514453438,5993.746841500732,0
200000,1,2,1,54,-1,42385,47486,0.23743,0.8925600690715354,1984.8585256049528,0
500000,1,1,2,58,0,69788,920690,1.84138,0.07579958965603009,3419.6432952380674,0
150000,1,1,1,55,0,25480,740632,4.937546666666667,0.034403003916919715,1820.4578178762251,0
50000,1,3,2,58,0,25666,200377,4.00754,0.12808791384283705,7849.588057131831,0
180000,1,2,1,63,0,12056,302532,1.6807333333333334,0.0398501981602007,123.84775600174058,0
20000,1,2,2,52,2,3797,59861,2.99305,0.06342922054057666,1065.669445309692,0
150000,1,2,1,52,2,36082,843019,5.620126666666667,0.04280088254133947,3300.9507519299145,1
50000,1,3,1,60,2,7708,263866,5.27732,0.02921168619039137,768.1759347094043,0
130000,1,2,1,54,0,13300,400709,3.082376923076923,0.03319108582266477,499.6665554814197,0
370000,1,1,2,52,0,18119,546078,1.4758864864864865,0.03318018088957825,1734.7046338402013,0
360000,1,2,1,58,-1,50694,55805,0.1550138888888889,0.9083969465648855,8779.615253529051,1
100000,1,3,1,54,5,40000,356001,3.56001,0.11235891933191386,7527.726527090809,1
50000,1,3,2,54,0,10380,350335,7.0067,0.02962869930580928,1112.6622128930235,0
200000,1,3,2,61,0,24497,22347,0.111735,1.0961607302666905,2783.3192714215643,1
400000,1,3,1,53,0,193014,243663,0.6091575,0.7921317880359839,35464.65474243335,0
20000,1,2,1,56,0,6352,112943,5.64715,0.056240260660150164,582.1424796960506,0
500000,1,1,1,55,3,0,29742,0.059484,0.0,0.0,1
20000,1,2,2,49,0,5789,75621,3.78105,0.07655179709608315,626.9833862764361,1
240000,1,4,1,50,0,51488,1338497,5.577070833333333,0.03846699808292579,639.6566787478005,0
210000,1,2,2,52,-1,91966,97235,0.4630238095238095,0.9458019663499115,22933.374157909402,0
130000,1,2,2,54,0,20400,499893,3.8453307692307694,0.04080865143410403,1100.9087155618308,0
130000,1,3,2,49,0,21878,90884,0.6991076923076923,0.2407217912746878,2962.0261083701926,0
360000,1,1,1,49,2,5284,11882,0.03300555555555556,0.44466885466633005,2060.7577894227807,1
50000,1,1,2,55,0,65426,75237,1.50474,0.8695871766926287,17823.119981267777,0
500000,1,1,1,54,2,26097,52362,0.104724,0.4983862651108607,3454.8772337088913,0
130000,1,3,2,54,2,27600,573073,4.408253846153846,0.04816131948055574,1395.707705789432,0
20000,1,3,2,55,0,5864,113838,5.6919,0.05151134496965012,576.4160534428813,1
480000,1,1,1,50,-2,15878,15878,0.033079166666666666,0.9999370237420493,3748.025115533068,0
240000,1,3,1,50,0,28382,775089,3.2295375,0.03661768310776813,321.30712202916806,0
60000,1,2,1,51,0,11252,279483,4.65805,0.04025990754390234,667.6605924170354,0
450000,1,1,1,61,0,66000,912051,2.02678,0.07236429501826651,0.0,1
350000,1,3,1,65,-1,2751,1632,0.004662857142857143,1.6846295162278015,462.78234624929246,0
130000,1,2,1,48,2,26654,664119,5.108607692307692,0.04013431307595013,1511.5789978253426,1
240000,1,1,1,48,0,35772,1109969,4.6248708333333335,0.032227898051298685,3510.254976493873,0
50000,1,2,2,54,2,8217,225763,4.51526,0.03639641395439486,748.85906551233,0
60000,1,2,2,53,0,7130,189435,3.15725,0.03763804134377837,563.3470215299507,0
20000,1,1,2,50,0,5700,73707,3.68535,0.07733217561187387,716.7624432125333,0
30000,1,2,1,48,0,8481,162210,5.407,0.05228375387612431,375.9386918102472,0
400000,1,1,1,48,-2,103276,106029,0.2650725,0.9740262189946242,19767.875228933095,0
400000,1,1,1,50,0,4898,75129,0.1878225,0.06519366431518701,424.23232628674896,0
200000,1,1,1,48,0,2521,2472,0.01236,1.0194096239385362,21.37677867843204,0
260000,1,2,1,50,0,23000,612313,2.35505,0.03756242712072564,1838.7172340157872,0
30000,1,1,1,59,0,10647,8987,0.29956666666666665,1.1845794392523366,1994.7286281597305,0
30000,1,1,1,52,0,3362,45084,1.5028,0.07457025618276589,614.2418633296388,1
270000,1,1,1,54,-1,62914,62568,0.23173333333333335,1.0055139126404449,11914.419493482119,0
260000,1,3,1,48,0,36400,905201,3.4815423076923078,0.040212018974770274,1238.8166396471543,0
210000,1,2,1,47,1,296,-520,-0.002476190476190476,-0.5703275529865125,120.84149397730347,0
500000,1,1,1,51,2,46501,1415584,2.831168,0.03284931671358484,3832.2341482047605,0
50000,1,2,1,49,0,7020,189116,3.78232,0.03711987817065626,688.4614731413807,1
160000,1,1,1,53,0,11400,447119,2.79449375,0.02549651100375738,89.44271909999159,0
550000,1,1,1,53,0,51635,1258957,2.2890127272727274,0.041014076720589564,3135.662444630587,0
330000,1,1,1,54,-2,104094,66094,0.20028484848484848,1.574914895226568,18242.840962964074,0
280000,1,1,1,60,2,5305,685,0.0024464285714285716,7.733236151603498,1158.8325878515268,1
400000,1,1,1,66,0,59200,733859,1.8346475,0.08066933747581283,18663.511638131415,0
300000,1,1,1,55,0,30003,776869,2.5895633333333334,0.03862036119299239,892.1046463279966,0
20000,1,2,1,56,0,10313,148140,7.407,0.06961610897725816,552.9630789362584,0
280000,1,1,1,39,-1,31892,31086,0.11102142857142858,1.0258950686782256,5722.280093342747,0
400000,1,3,2,63,0,477738,1039513,2.5987825,0.4595782259786785,156359.00269316122,0
230000,1,3,1,58,-2,14430,10144,0.04410434782608696,1.4223755544603254,3258.433488656781,0
20000,1,3,2,53,0,24255,49761,2.48805,0.4874201197701057,7047.483061348924,1
50000,1,3,1,55,0,0,30900,0.618,0.0,0.0,1
480000,1,1,1,66,-1,131599,128961,0.26866875,1.0204478838727686,31407.493356946947,0
360000,1,4,1,50,1,0,3602,0.010005555555555556,0.0,0.0,0
110000,1,3,1,51,0,33652,106959,0.9723545454545455,0.31462228870605835,10573.424642312759,0
150000,1,1,1,51,0,56357,661161,4.40774,0.08523932107410892,7426.635050052391,0
50000,1,2,1,54,2,10709,300895,6.0179,0.035590370094650645,900.918290782614,1
200000,1,1,1,54,0,0,205150,1.02575,0.0,0.0,0
110000,1,2,1,49,0,17138,457668,4.160618181818182,0.037446276675938285,1377.766550133464,0
100000,1,1,1,55,0,19000,113429,1.13429,0.16750418760469013,2714.1603981096378,0
20000,1,1,2,50,0,4612,23011,1.15055,0.2004171736485312,785.3474814798013,0
30000,1,2,1,50,0,17807,167500,5.583333333333333,0.10630981307574283,1180.4979316655608,0
230000,1,2,1,60,0,27636,765947,3.3302043478260868,0.0360807783295994,763.9052297242113,0
50000,1,3,1,50,2,7119,68333,1.36666,0.10417947141979103,748.6744953582966,1
30000,1,3,2,53,0,3000,41010,1.367,0.07315110580088269,1224.744871391589,0
50000,1,3,1,55,0,21286,61582,1.23164,0.34564733773931117,4718.353681811768,0
130000,1,3,1,51,0,31200,746663,5.743561538461538,0.041785863520941144,689.9275324264136,0
50000,1,2,1,57,0,8870,224960,4.4992,0.03942905659203151,793.7358922630793,0
360000,1,1,1,58,2,1006,-829,-0.0023027777777777777,-1.214975845410628,408.248290463863,1
50000,1,2,1,56,0,5480,135135,2.7027,0.040551740468861,485.81834739608865,0
150000,1,1,1,54,-1,4127,2618,0.017453333333333335,1.5757922871324934,650.8352838212344,1
240000,1,2,1,56,-1,2880,2340,0.00975,1.230243485689876,158.74507866387543,0
500000,1,1,1,51,0,97763,97882,0.195764,0.9987740465657979,4674.199671244979,0
170000,1,3,1,61,0,29100,853748,5.02204705882353,0.03408495939673136,1419.506956657839,0
350000,1,1,1,50,0,23316,529576,1.5130742857142858,0.04402759183272687,939.5545753174746,0
160000,1,1,1,51,2,7534,13003,0.08126875,0.5793601968625038,1112.6542439889702,1
220000,1,2,1,50,2,58883,55026,0.2501181818181818,1.0700746906064296,16888.94535981056,0
500000,1,4,1,53,0,56313,1946232,3.892464,0.028934356780508808,3208.6839514043763,0
460000,1,1,1,51,0,7613,10375,0.022554347826086958,0.7337124132613724,1859.6449571535602,0
50000,1,1,1,50,2,1950,3120,0.0624,0.6247997436719,293.5813345565416,0
740000,1,1,1,50,0,72200,1805310,2.439608108108108,0.039993109220516576,2021.5505600075073,0
50000,1,3,1,50,-1,18603,20176,0.40352,0.9219903850919363,1710.1359887447547,0
290000,1,1,1,51,0,42732,1116799,3.8510310344827587,0.03826289398280802,2349.187433986484,0
320000,1,1,2,57,0,46300,1161821,3.630690625,0.03985119923706041,3116.6755793098946,0
420000,1,1,1,52,-1,91369,90712,0.21598095238095238,1.0072315985580897,3710.6665394059146,0
500000,1,3,1,50,-1,8163,8502,0.017004,0.9600141126661178,1797.0053700531894,0
450000,1,1,1,52,0,74552,1884215,4.187144444444445,0.03956658896856836,5721.934136868989,0
120000,1,1,1,54,-2,7000,7000,0.058333333333333334,0.999857163262391,2857.7380332470416,0
80000,1,2,1,56,0,12454,325405,4.0675625,0.03827218920364099,421.78699205483645,0
250000,1,3,1,56,-1,71191,52286,0.209144,1.3615430221661216,8014.506083762533,0
180000,1,1,1,75,1,0,0,0.0,0.0,0.0,1
260000,1,3,2,52,1,4012,0,0.0,4012.0,1637.8921413410185,0
20000,1,2,1,52,0,12578,12912,0.6456,0.9740571517075816,733.7906150031265,0
220000,1,3,1,63,-2,4321,5065,0.02302272727272727,0.8529411764705882,645.8152728657527,0
90000,1,1,1,61,0,9295,268257,2.9806333333333335,0.03464947923267899,229.4902321813865,0
210000,1,2,1,75,0,49910,1229123,5.852966666666667,0.040606155278067955,983.6750818571479,0
300000,1,3,1,72,2,38696,19661,0.06553666666666666,1.9680602176787712,10384.805624886134,0
30000,1,3,1,56,7,0,175396,5.846533333333333,0.0,0.0,1
90000,1,2,1,55,0,31000,156848,1.7427555555555556,0.19764231840815052,1940.7902170679517,0
300000,1,3,1,56,-2,0,0,0.0,0.0,0.0,1
500000,1,1,1,54,2,110000,3127490,6.25498,0.035171963724276105,12452.576707921404,1
170000,2,2,2,37,0,131133,498028,2.9295764705882354,0.26330394414783076,27188.094480856875,0
150000,2,3,2,28,0,23807,608285,4.055233333333334,0.03913783976616263,434.77369592313966,0
360000,2,2,2,25,-1,57448,51346,0.14262777777777777,1.118819015716595,9450.10217228717,0
70000,2,2,1,46,0,12300,327648,4.680685714285715,0.03754017256271193,1083.97416943394,0
350000,2,1,1,33,-2,59786,41521,0.11863142857142857,1.4398632050479263,7251.29499239044,0
50000,2,3,1,27,0,10053,135122,2.70244,0.07439888101951556,1580.4310487964985,0
50000,2,2,1,27,2,7500,135097,2.70194,0.055515255592236745,758.287544405155,1
70000,2,2,2,26,2,12365,383842,5.483457142857143,0.032213691535341274,1221.9673345334018,1
30000,2,2,1,24,2,6558,179103,5.9701,0.03661559764159371,1384.8516166001323,0
30000,2,3,1,23,0,8051,163743,5.4581,0.04916821379714677,329.128799509655,0
